idx,sentence1,sentence2,label
5121,Muslim Brotherhood banned in Egypt,Military holds upper hand in Egypt,1.2000000476837158
637,A woman is dancing.,A woman is exercising.,1.0
3796,UN Security Council unanimous vote on Syria,UN Security Council to vote on up to 300 Syria monitors,3.200000047683716
1365,Two NATO soldiers killed in Afghanistan,NATO soldier killed in Afghan attack,4.0
942,A boy is cutting paper.,A man is loading a rifle.,0.0
583,A doctor prescribes medicine to a patient.,A doctor prescribes a medicine.,4.400000095367432
2381,Satan represents indulgence instead of abstinence!,. Satan represents vengeance instead of turning the other cheek!,1.600000023841858
3273,AirTran officials and a Boeing official declined to comment yesterday.,"Trish York, a spokeswoman for Boeing, declined to comment on the deal.",4.0
1483,"Boy, 14, arrested for sex attacks around a university campus",Two teenagers arrested after string of sex attacks on Manchester University campus,2.0
182,A man is riding on a horse.,A woman is riding an elephant.,1.5329999923706055
1183,"Gartner's report said global WLAN equipment shipments reached 19.5 million last year, a 120 percent increase over 2001's 8.9 million units.","Total shipments reached 19.5 million units last year, compared with 8.9 million units in 2001.",3.5999999046325684
1117,"I've still got a fighting chance, though,"" Hewitt said after battling to overcome Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.","""I'm still not red-hot favourite,"" Hewitt said after battling to down Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.",3.75
2970,Squyres is principal investigator for the Athena payload - a collection of science instruments carted by each rover.,"Steve Squyres, a Cornell University scientist, is principal investigator for the missions' science instruments.",4.199999809265137
1348,Old blue and white train on tracks.,A blue train in a mountainous area.,2.5999999046325684
672,A man is playing a guitar.,A man in a hat is playing a harp.,1.399999976158142
3157,"International rescue workers are scouring flattened debris for survivors in Iran's shattered ancient Silk Road city of Bam after a violent earthquake killed more than 20,000 people.",International rescue workers hacked desperately through flattened debris for survivors and cemeteries overflowed in Iran's ancient Silk Road city of Bam yesterday.,3.0
2480,"Earlier, they had defied a police order and cried ""Allahu Akbar"" (God is Greatest) as Bashir walked to his seat in the tightly guarded courtroom.","Earlier, Bashir's supporters had defied a police order and cried ""Allahu Akbar (God is Greatest)"" as he walked to his seat.",4.0
1770,Two girls are jumping high in the air.,Two dogs nussle one another in the grass near a lake.,0.20000000298023224
970,The two men did a funny skit with a boxer in front of a crowd of people.,Boys are dancing in front of people.,1.5
4112,Hollande wins French presidential election,East Timor votes in presidential election,1.600000023841858
1907,A little girl and a little boy hold hands on a shiny slide.,A little girl in a paisley dress runs across a sandy playground.,0.4000000059604645
114,The elephants are bathing.,Two women are singing.,0.0
3868,Bodies Found at Russian Jet Crash in Indonesia,12 bodies found at Russian jet crash in Indonesia,3.799999952316284
1088,Black train on train tracks.,A train on the train tracks.,4.099999904632568
5283,China yuan weakens to 6.1535 against USD,China yuan strengthens to new high against USD,2.0
239,A man is erasing a chalk board.,"A woman is dancing, and singing.",0.36399999260902405
683,I've stored pancakes in the freezer for over two month and not had any freezer burn.,Its going to depend on the type of packaging and also the freezer.,1.600000023841858
890,"Most people want not only to be WELL off, but to become BETTER off as time goes by.","To start, the main drivers of economic growth are resources, technology, and institutions.",0.4000000059604645
767,"The wood probably isn't rotten, it's just worn out.",It's just worn out and not safe.,3.0
1351,Train in a station.,Trains inside an indoor station.,3.799999952316284
1973,Three dogs play in a grassy field.,Some kids play in a field.,1.2000000476837158
513,A woman is bungee jumping.,A girl is bungee jumping.,4.199999809265137
1486,Two green birds fly towards a wooden telephone pole.,Two green birds flying above the telephone wires.,3.200000047683716
1434,Two young women shear a sheep.,Two women sheering a sheep.,4.400000095367432
4637,Flooding in Canada forces evacuation of another city,"California wildfire forces evacuation of homes, university",0.800000011920929
59,A man is eating a banana by a tree.,A man is eating a banana.,4.0
3457,ingo kober stated there is larger interest in intellectual property rights now than 20 or 30 years ago.,ingo kober stated that some nations had stronger intellectual property rights than others.,2.0
5438,North Korea's Kim hails execution of powerful uncle,North Korean intrigue: The execution of power,2.5999999046325684
4497,Egypt's leader imposes state of emergency in 3 cities,Egypt president declares state of emergency in three cities,5.0
1721,A woman wearing a pink shirt jumps in the air with her arms and legs spread to her sides.,A man wearing suspenders and sunglasses leaps up in the air with his arms and legs spread out to the side.,2.4000000953674316
4556,Tunisian opposition politician shot dead,Tunisia opposition leader slain; protests erupt,3.0
4598,Tony Abbott sworn in as new Australian PM,Tony Abbott Sworn In As Australia PM,4.599999904632568
1343,A man on the back seat of a red tandem bicycle.,A man is alone on the back of a tandem bicycle.,3.5999999046325684
5713,Benzema faces possible charges in sex-tape case,Menendez faces possible corruption charges,1.0
534,A pole is behind a person that is playing peekaboo with a child.,There is a child with a ball,0.20000000298023224
5224,"What the Papers Say, May 20, 2013","What the Papers Say, Nov. 19, 2013",2.3299999237060547
3848,Massive Hurricane Sandy bears down on U.S. East Coast,"Hurricane Sandy gains speed, batters US east coast",4.0
2980,The weakness exists in the way that VBA looks at the properties of documents passed to it when the document is opened by a host application.,The vulnerability exists in the way Microsoft's Visual Basic for Applications checks document properties passed to it when a document is opened.,3.799999952316284
4115,"Syria peace plan conditions “unacceptable,” opposition says",Syria peace dashed as deadline passes,2.0
2636,"Indonesia's army has often been accused of human rights abuses during GAM's battle for independence, charges it has generally denied while accusing the separatists of committing rights violations.","Indonesia's army has been accused of human rights abuses during its earlier battles with GAM, charges it has generally denied.",3.25
460,There is a black dog jumping into a swimming pool.,A black dog is leaping into a swimming pool.,5.0
4827,Egypt court orders release of Mubarak,Egypt court orders Mubarak freed,5.0
4214,Red Cross worker killed in Pakistan,British Red Cross doctor kidnapped in Pakistan found beheaded,3.5999999046325684
1292,A white and red bus traveling on the street.,The red bus is on the street.,2.200000047683716
1918,A brown furry animal stands behind some plants.,A dog pants while standing in the woods.,1.399999976158142
2709,He projected Vanderpool will be available within the next five years.,"Products featuring Vanderpool will be released within five years, he said.",4.400000095367432
1067,He was arrested Tuesday night at a northwest Atlanta tire shop after a national manhunt.,"He was arrested in Atlanta, Georgia, on Monday night by police acting on a tip-off.",2.4000000953674316
393,A group of people stand in the sand looking out at the water.,A group of people are standing on the beach in front of some boats.,3.200000047683716
5542,Soccer Ref Punched by Player Dies,Police: Utah soccer referee punched by player dies,4.199999809265137
2514,"Excluding one-time items, the company enjoyed a profit of 6 cents a share.","Excluding one-time items, it expects profit of 11 cents to 15 cents a share.",2.3329999446868896
1370,Afghan legislators approve new election law,Afghan president approves new election law,3.799999952316284
2296,"""Cyclopes don't exist"" - fine.","""Goblins don't exist"" - fine.",1.600000023841858
920,Knox County Health Department is following national Centers for Disease Control and Prevention Protocol to contain infection.,The health department spokesperson added the department is following Centers for Disease Control protocol.,3.0
